customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,frequency_of_purchases_raw,age_group,purchase_frequency_days,customer_value_tier,engagement_tier,value_engagement_segment
2506,27,Male,Handbag,Accessories,75,Illinois,M,Cyan,Summer,3.5,No,Express,No,43,PayPal,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,No,Free Shipping,No,19,Venmo,Annually,Annually,46-60 (Middle-Aged),365,High Value,Medium Engagement,High Value - Medium Engagement
2508,58,Male,Shoes,Footwear,36,Louisiana,M,Cyan,Fall,2.9,No,Store Pickup,No,32,Credit Card,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2509,23,Male,Sneakers,Footwear,90,California,XL,Indigo,Spring,3.1,No,2-Day Shipping,No,5,Debit Card,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,Low Engagement,High Value - Low Engagement
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,No,Free Shipping,No,9,Bank Transfer,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2511,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,No,Standard,No,48,Credit Card,Weekly,Weekly,31-45 (Adult),7,Medium Value,High Engagement,Medium Value - High Engagement
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,1,PayPal,Quarterly,Quarterly,46-60 (Middle-Aged),90,Low Value,Low Engagement,Low Value - Low Engagement
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,No,Free Shipping,No,20,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2514,69,Male,Handbag,Accessories,53,Washington,L,Teal,Winter,3.5,No,2-Day Shipping,No,42,Cash,Annually,Annually,61-70 (Senior),365,Medium Value,High Engagement,Medium Value - High Engagement
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,45,PayPal,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Low Value,High Engagement,Low Value - High Engagement
2516,37,Male,Blouse,Clothing,92,Kansas,M,Magenta,Summer,4.2,No,2-Day Shipping,No,41,Cash,Monthly,Monthly,31-45 (Adult),30,High Value,High Engagement,High Value - High Engagement
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,36,Debit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
2518,64,Male,Shirt,Clothing,38,Wyoming,L,Orange,Spring,2.9,No,Standard,No,10,Venmo,Annually,Annually,61-70 (Senior),365,Low Value,Low Engagement,Low Value - Low Engagement
2519,20,Male,Boots,Footwear,51,Maine,XL,Blue,Fall,4.0,No,Store Pickup,No,31,Venmo,Annually,Annually,18-30 (Young Adult),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,No,Standard,No,21,Credit Card,Quarterly,Quarterly,31-45 (Adult),90,High Value,Medium Engagement,High Value - Medium Engagement
2521,64,Male,Jacket,Outerwear,56,Illinois,L,Magenta,Summer,3.1,No,Next Day Air,No,16,Cash,Quarterly,Every 3 Months,61-70 (Senior),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,No,Standard,No,18,PayPal,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2523,20,Male,Belt,Accessories,53,Massachusetts,S,Olive,Winter,2.5,No,2-Day Shipping,No,20,Debit Card,Weekly,Weekly,18-30 (Young Adult),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2524,43,Male,Handbag,Accessories,24,New Jersey,S,Cyan,Spring,3.4,No,Express,No,21,Bank Transfer,Annually,Annually,31-45 (Adult),365,Low Value,Medium Engagement,Low Value - Medium Engagement
2525,60,Male,Coat,Outerwear,59,Kansas,M,Purple,Spring,3.7,No,Express,No,23,Credit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,No,Standard,No,20,PayPal,Weekly,Weekly,31-45 (Adult),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,30,PayPal,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,33,Bank Transfer,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,No,2-Day Shipping,No,31,Debit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2530,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,No,Next Day Air,No,48,Bank Transfer,Monthly,Monthly,31-45 (Adult),30,Medium Value,High Engagement,Medium Value - High Engagement
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,28,Debit Card,Weekly,Weekly,18-30 (Young Adult),7,High Value,Medium Engagement,High Value - Medium Engagement
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,No,Free Shipping,No,7,Cash,Quarterly,Every 3 Months,31-45 (Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
2533,55,Male,Socks,Clothing,86,Nebraska,S,Charcoal,Summer,2.6,No,Next Day Air,No,4,Debit Card,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,Low Engagement,High Value - Low Engagement
2534,66,Male,Jewelry,Accessories,46,Pennsylvania,S,Blue,Summer,3.1,No,Standard,No,49,Cash,Bi-Weekly,Bi-Weekly,61-70 (Senior),14,Medium Value,High Engagement,Medium Value - High Engagement
2535,41,Male,Sunglasses,Accessories,42,Virginia,XL,Red,Fall,3.2,No,Free Shipping,No,22,Cash,Weekly,Weekly,31-45 (Adult),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2536,47,Male,Coat,Outerwear,80,Vermont,S,Purple,Winter,3.9,No,Express,No,39,Bank Transfer,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,High Value,High Engagement,High Value - High Engagement
2537,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,No,Express,No,45,PayPal,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Low Value,High Engagement,Low Value - High Engagement
2538,44,Male,Coat,Outerwear,49,Maine,M,Purple,Summer,4.1,No,2-Day Shipping,No,30,PayPal,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2539,18,Male,Scarf,Accessories,32,New Jersey,M,Silver,Summer,4.2,No,Next Day Air,No,33,Credit Card,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2540,33,Male,Sandals,Footwear,73,Massachusetts,M,Purple,Fall,4.1,No,Next Day Air,No,24,Cash,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2541,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,11,Debit Card,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2542,33,Male,Scarf,Accessories,58,Washington,M,Silver,Spring,2.7,No,Next Day Air,No,13,Venmo,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2543,61,Male,Jewelry,Accessories,22,Arkansas,M,White,Winter,3.7,No,Express,No,27,PayPal,Annually,Annually,61-70 (Senior),365,Low Value,Medium Engagement,Low Value - Medium Engagement
2544,27,Male,Scarf,Accessories,56,West Virginia,L,Peach,Spring,2.7,No,Next Day Air,No,30,PayPal,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2545,46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,39,Venmo,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
2546,38,Male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,10,Debit Card,Annually,Annually,31-45 (Adult),365,Medium Value,Low Engagement,Medium Value - Low Engagement
2547,63,Male,Boots,Footwear,21,Texas,L,Gray,Summer,3.0,No,Express,No,4,Credit Card,Quarterly,Quarterly,61-70 (Senior),90,Low Value,Low Engagement,Low Value - Low Engagement
2548,47,Male,Jacket,Outerwear,97,Mississippi,M,Beige,Summer,3.2,No,2-Day Shipping,No,16,Cash,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,Medium Engagement,High Value - Medium Engagement
2549,42,Male,Backpack,Accessories,63,Texas,L,Pink,Winter,3.8,No,Standard,No,34,Credit Card,Monthly,Monthly,31-45 (Adult),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2550,41,Male,Jacket,Outerwear,60,Virginia,M,Red,Fall,2.7,No,Standard,No,11,Debit Card,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2551,53,Male,Boots,Footwear,52,New Hampshire,XL,Peach,Fall,3.0,No,Store Pickup,No,30,Debit Card,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2552,29,Male,Shoes,Footwear,32,Minnesota,M,Maroon,Winter,4.1,No,Next Day Air,No,40,Debit Card,Annually,Annually,18-30 (Young Adult),365,Low Value,High Engagement,Low Value - High Engagement
2553,61,Male,Belt,Accessories,48,Maryland,XL,Purple,Spring,3.2,No,2-Day Shipping,No,13,Credit Card,Annually,Annually,61-70 (Senior),365,Medium Value,Low Engagement,Medium Value - Low Engagement
2554,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,28,Venmo,Quarterly,Every 3 Months,61-70 (Senior),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2555,51,Male,Jewelry,Accessories,68,Kansas,M,Gray,Summer,4.3,No,Store Pickup,No,49,Debit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,High Engagement,Medium Value - High Engagement
2556,24,Male,Pants,Clothing,74,Idaho,M,Gray,Fall,3.5,No,Standard,No,23,Credit Card,Weekly,Weekly,18-30 (Young Adult),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2557,24,Male,T-shirt,Clothing,88,Montana,XL,Magenta,Fall,3.1,No,Standard,No,4,Bank Transfer,Quarterly,Quarterly,18-30 (Young Adult),90,High Value,Low Engagement,High Value - Low Engagement
2558,70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,17,PayPal,Bi-Weekly,Fortnightly,61-70 (Senior),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2559,49,Male,Hoodie,Clothing,32,California,M,Silver,Fall,2.7,No,Express,No,24,PayPal,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2560,48,Male,Belt,Accessories,71,Mississippi,S,Green,Winter,4.0,No,Free Shipping,No,21,Debit Card,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2561,58,Male,Boots,Footwear,62,California,M,Violet,Spring,2.7,No,Next Day Air,No,17,Debit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2562,32,Male,Hoodie,Clothing,20,New York,L,Magenta,Spring,2.7,No,Free Shipping,No,22,Debit Card,Quarterly,Quarterly,31-45 (Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2563,57,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,No,Standard,No,27,Cash,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2564,69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,No,Standard,No,1,Venmo,Quarterly,Every 3 Months,61-70 (Senior),90,High Value,Low Engagement,High Value - Low Engagement
2565,42,Male,Scarf,Accessories,90,Kentucky,L,Indigo,Winter,3.0,No,2-Day Shipping,No,27,Bank Transfer,Weekly,Weekly,31-45 (Adult),7,High Value,Medium Engagement,High Value - Medium Engagement
2566,30,Male,Socks,Clothing,43,Vermont,S,Indigo,Fall,3.6,No,Store Pickup,No,8,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2567,35,Male,Handbag,Accessories,38,Missouri,S,Yellow,Fall,3.3,No,Standard,No,43,PayPal,Quarterly,Quarterly,31-45 (Adult),90,Low Value,High Engagement,Low Value - High Engagement
2568,19,Male,Sunglasses,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,Store Pickup,No,24,Cash,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2569,52,Male,T-shirt,Clothing,98,Texas,XL,Green,Winter,4.3,No,Express,No,29,PayPal,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,High Value,Medium Engagement,High Value - Medium Engagement
2570,42,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,No,Free Shipping,No,10,Bank Transfer,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
2571,36,Male,Sneakers,Footwear,27,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,12,PayPal,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
2572,45,Male,Sunglasses,Accessories,27,Mississippi,L,Black,Winter,3.5,No,Standard,No,48,Cash,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,High Engagement,Low Value - High Engagement
2573,54,Male,Blouse,Clothing,42,Washington,M,Silver,Fall,3.9,No,Next Day Air,No,40,Bank Transfer,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
2574,54,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,No,Store Pickup,No,1,Bank Transfer,Annually,Annually,46-60 (Middle-Aged),365,High Value,Low Engagement,High Value - Low Engagement
2575,27,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,No,2-Day Shipping,No,26,Credit Card,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2576,53,Male,Shorts,Clothing,96,Minnesota,M,Silver,Fall,4.0,No,Express,No,9,PayPal,Annually,Annually,46-60 (Middle-Aged),365,High Value,Low Engagement,High Value - Low Engagement
2577,20,Male,Hoodie,Clothing,40,New Hampshire,M,Silver,Winter,4.2,No,Free Shipping,No,19,Debit Card,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2578,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,No,Next Day Air,No,37,Bank Transfer,Monthly,Monthly,46-60 (Middle-Aged),30,Low Value,High Engagement,Low Value - High Engagement
2579,54,Male,Sunglasses,Accessories,48,Vermont,M,Purple,Fall,3.9,No,Free Shipping,No,3,Cash,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2580,65,Male,Blouse,Clothing,20,Minnesota,M,Purple,Summer,3.7,No,Express,No,40,Venmo,Weekly,Weekly,61-70 (Senior),7,Low Value,High Engagement,Low Value - High Engagement
2581,43,Male,Jeans,Clothing,29,Massachusetts,S,Turquoise,Summer,3.6,No,Store Pickup,No,13,Bank Transfer,Quarterly,Quarterly,31-45 (Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
2582,57,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,48,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,High Engagement,High Value - High Engagement
2583,19,Male,Dress,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,2-Day Shipping,No,4,Venmo,Quarterly,Every 3 Months,18-30 (Young Adult),90,High Value,Low Engagement,High Value - Low Engagement
2584,69,Male,Jeans,Clothing,93,Oklahoma,M,Lavender,Fall,2.5,No,Next Day Air,No,9,Cash,Weekly,Weekly,61-70 (Senior),7,High Value,Low Engagement,High Value - Low Engagement
2585,26,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,No,Store Pickup,No,26,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,No,Free Shipping,No,19,Debit Card,Weekly,Weekly,46-60 (Middle-Aged),7,Low Value,Medium Engagement,Low Value - Medium Engagement
2587,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,1,Credit Card,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
2588,55,Male,Scarf,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,Express,No,29,PayPal,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2589,44,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,38,Venmo,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
2590,52,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,No,2-Day Shipping,No,31,PayPal,Annually,Annually,46-60 (Middle-Aged),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2591,57,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5.0,No,Free Shipping,No,35,Venmo,Annually,Annually,46-60 (Middle-Aged),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
2592,40,Male,Jacket,Outerwear,61,New Mexico,S,Olive,Spring,3.3,No,Express,No,40,Cash,Quarterly,Quarterly,31-45 (Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
2593,23,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,13,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
2594,36,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,9,Bank Transfer,Quarterly,Every 3 Months,31-45 (Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
2595,59,Male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,25,Cash,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,High Value,Medium Engagement,High Value - Medium Engagement
2596,29,Male,Blouse,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,Free Shipping,No,3,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
2597,63,Male,Shirt,Clothing,78,Louisiana,L,Black,Spring,3.0,No,Next Day Air,No,35,Credit Card,Monthly,Monthly,61-70 (Senior),30,High Value,Medium Engagement,High Value - Medium Engagement
2598,60,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,No,Store Pickup,No,13,Venmo,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Low Value,Low Engagement,Low Value - Low Engagement
2599,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,31,Debit Card,Annually,Annually,61-70 (Senior),365,High Value,Medium Engagement,High Value - Medium Engagement
2600,63,Male,Jewelry,Accessories,99,Vermont,M,Gold,Winter,3.4,No,Express,No,48,Credit Card,Monthly,Monthly,61-70 (Senior),30,High Value,High Engagement,High Value - High Engagement
2601,21,Male,Belt,Accessories,83,New York,M,Gray,Fall,3.9,No,Express,No,6,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,Low Engagement,High Value - Low Engagement
2602,61,Male,Dress,Clothing,33,Mississippi,L,Orange,Winter,2.9,No,Store Pickup,No,43,Cash,Monthly,Monthly,61-70 (Senior),30,Low Value,High Engagement,Low Value - High Engagement
2603,65,Male,Coat,Outerwear,44,South Carolina,M,Black,Fall,2.9,No,Free Shipping,No,1,Venmo,Quarterly,Quarterly,61-70 (Senior),90,Medium Value,Low Engagement,Medium Value - Low Engagement
2604,69,Male,Dress,Clothing,58,Washington,M,Teal,Spring,2.7,No,2-Day Shipping,No,8,Cash,Annually,Annually,61-70 (Senior),365,Medium Value,Low Engagement,Medium Value - Low Engagement
2605,47,Male,Sweater,Clothing,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,6,Debit Card,Weekly,Weekly,46-60 (Middle-Aged),7,Medium Value,Low Engagement,Medium Value - Low Engagement
2606,41,Male,Hoodie,Clothing,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,32,Venmo,Bi-Weekly,Fortnightly,31-45 (Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
2607,68,Male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,46,Bank Transfer,Bi-Weekly,Bi-Weekly,61-70 (Senior),14,High Value,High Engagement,High Value - High Engagement
2608,41,Male,Shoes,Footwear,36,Oklahoma,XL,Teal,Spring,3.1,No,Express,No,38,PayPal,Quarterly,Every 3 Months,31-45 (Adult),90,Low Value,High Engagement,Low Value - High Engagement
2609,42,Male,Jacket,Outerwear,68,Mississippi,L,Orange,Fall,4.2,No,2-Day Shipping,No,48,Credit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
2610,66,Male,Backpack,Accessories,95,Arkansas,M,Black,Summer,3.0,No,Store Pickup,No,18,Debit Card,Bi-Weekly,Bi-Weekly,61-70 (Senior),14,High Value,Medium Engagement,High Value - Medium Engagement
2611,66,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,25,Cash,Quarterly,Quarterly,61-70 (Senior),90,High Value,Medium Engagement,High Value - Medium Engagement
2612,33,Male,Jacket,Outerwear,99,Michigan,L,Maroon,Fall,4.2,No,2-Day Shipping,No,4,Cash,Bi-Weekly,Fortnightly,31-45 (Adult),14,High Value,Low Engagement,High Value - Low Engagement
2613,55,Male,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,27,Venmo,Quarterly,Quarterly,46-60 (Middle-Aged),90,Low Value,Medium Engagement,Low Value - Medium Engagement
2614,58,Male,Gloves,Accessories,88,South Dakota,M,Gold,Fall,2.9,No,Express,No,14,Bank Transfer,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,Low Engagement,High Value - Low Engagement
